,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
41,2014-10-28,204.04730790675518,-1315.210701549155,2494.882253629703,204.04730790675518,204.04730790675518,392.31558832373577,392.31558832373577,392.31558832373577,-5.129101086966581,-5.129101086966581,-5.129101086966581,397.4446894107024,397.4446894107024,397.4446894107024,0.0,0.0,0.0,596.362896230491
42,2014-10-29,204.45776002538264,-1371.3953330055515,2395.618700666618,204.45776002538264,204.45776002538264,434.1427237974687,434.1427237974687,434.1427237974687,-1.9526767923333384,-1.9526767923333384,-1.9526767923333384,436.095400589802,436.095400589802,436.095400589802,0.0,0.0,0.0,638.6004838228514
43,2014-10-30,204.86821214401007,-1271.8281519828006,2587.008586764439,204.86821214401007,204.86821214401007,468.5329010435129,468.5329010435129,468.5329010435129,-2.166841416622867,-2.166841416622867,-2.166841416622867,470.69974246013584,470.69974246013584,470.69974246013584,0.0,0.0,0.0,673.4011131875229
44,2014-10-31,205.2786642626375,-1291.0212770048483,2738.7251535313026,205.2786642626375,205.2786642626375,513.1809252952036,513.1809252952036,513.1809252952036,12.31976363789266,12.31976363789266,12.31976363789266,500.86116165731096,500.86116165731096,500.86116165731096,0.0,0.0,0.0,718.4595895578411
45,2014-11-01,205.68911638126497,-1182.809313157255,2718.3559460107354,205.68911638126497,205.68911638126497,538.1324652930042,538.1324652930042,538.1324652930042,11.842181351966543,11.842181351966543,11.842181351966543,526.2902839410377,526.2902839410377,526.2902839410377,0.0,0.0,0.0,743.8215816742692
46,2014-11-02,206.09956849989243,-1186.7664647712415,2665.66929283577,206.09956849989243,206.09956849989243,548.6658804170755,548.6658804170755,548.6658804170755,1.8510311182025225,1.8510311182025225,1.8510311182025225,546.814849298873,546.814849298873,546.814849298873,0.0,0.0,0.0,754.7654489169679
47,2014-11-03,206.51002061851986,-1197.4200339317656,2640.061199068505,206.51002061851986,206.51002061851986,545.6225169225436,545.6225169225436,545.6225169225436,-16.764356812133055,-16.764356812133055,-16.764356812133055,562.3868737346767,562.3868737346767,562.3868737346767,0.0,0.0,0.0,752.1325375410635
48,2014-11-04,206.9204727371473,-1139.9541101554187,2638.4602643058765,206.9204727371473,206.9204727371473,567.9576725489111,567.9576725489111,567.9576725489111,-5.1291010869430185,-5.1291010869430185,-5.1291010869430185,573.0867736358541,573.0867736358541,573.0867736358541,0.0,0.0,0.0,774.8781452860584
49,2014-11-05,207.33092485577478,-1118.3811962791092,2643.9463726951876,207.33092485577478,207.33092485577478,577.1715875796394,577.1715875796394,577.1715875796394,-1.9526767923034203,-1.9526767923034203,-1.9526767923034203,579.1242643719428,579.1242643719428,579.1242643719428,0.0,0.0,0.0,784.5025124354142
50,2014-11-06,207.74137697440221,-1086.2776224043891,2793.0036373268586,207.74137697440221,207.74137697440221,578.6690858934486,578.6690858934486,578.6690858934486,-2.1668414166013563,-2.1668414166013563,-2.1668414166013563,580.8359273100499,580.8359273100499,580.8359273100499,0.0,0.0,0.0,786.4104628678508
